Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
0.562214	3.725278	0.562214	6.30886	2.840088	0							0.569388	2.898313
0.563878	3.739484	0.563878	6.309017	2.848413	0							0.571053	2.902177
0.565543	3.755943	0.565543	6.309194	2.856739	0							0.572718	2.90604
0.567208	3.770519	0.567208	6.309289	2.865064	0							0.574383	2.909904
0.568873	3.785719	0.568873	6.309412	2.873389	0							0.576048	2.913768
0.570538	3.801156	0.570538	6.309573	2.881715	0							0.577713	2.917632
0.572203	3.817158	0.572203	6.309715	2.89004	0							0.579377	2.921495
0.573868	3.830289	0.573868	6.309844	2.898365	0							0.581042	2.925359
0.575533	3.845392	0.575533	6.30998	2.906691	0							0.582707	2.929223
0.577197	3.861914	0.577197	6.310078	2.915016	0							0.584372	2.934946
0.578862	3.877387	0.578862	6.310173	2.923341	0							0.586037	2.940669
0.580527	3.895772	0.580527	6.310274	2.931667	0							0.587702	2.946392
0.582192	3.912323	0.582192	6.310406	2.939992	0							0.589367	2.952115
0.583857	3.929115	0.583857	6.310496	2.948317	0							0.591032	2.957838
0.585522	3.946938	0.585522	6.310585	2.956643	0							0.592696	2.963561
0.587187	3.964712	0.587187	6.310676	2.964968	0							0.594361	2.969284
0.588852	3.981899	0.588852	6.310676	2.973293	0							0.596026	2.975007
0.590517	3.999352	0.590517	6.310791	2.981619	0							0.597691	2.98073
0.592181	4.016966	0.592181	6.310919	2.989944	0							0.599356	2.986453
0.593846	4.035165	0.593846	6.311027	2.998269	0							0.601021	2.990157
0.595511	4.053877	0.595511	6.311169	3.006595	0							0.602686	2.99386
0.597176	4.072928	0.597176	6.311236	3.01492	0							0.604351	2.997564
0.598841	4.09077	0.598841	6.311388	3.023245	0							0.606015	3.001268
0.600506	4.108799	0.600506	6.31155	3.031571	0							0.60768	3.004972
0.602171	4.128252	0.602171	6.311622	3.039896	0							0.609345	3.008676
0.603836	4.146053	0.603836	6.311637	3.048221	0							0.61101	3.01238
0.6055	4.164587	0.6055	6.311697	3.056547	0							0.612675	3.016083
0.607165	4.182934	0.607165	6.311758	3.064872	0							0.61434	3.019787
0.60883	4.202067	0.60883	6.311839	3.073197	0							0.616005	3.023491
0.610495	4.221756	0.610495	6.311877	3.081523	0							0.61767	3.028967
0.61216	4.242095	0.61216	6.311935	3.089848	0							0.619334	3.034444
0.613825	4.26222	0.613825	6.312011	3.098173	0							0.620999	3.03992
0.61549	4.283511	0.61549	6.31202	3.106498	0							0.622664	3.045397
0.617155	4.304855	0.617155	6.312105	3.114824	0							0.624329	3.050873
0.618819	4.325278	0.618819	6.312158	3.123149	0							0.625994	3.056349
0.620484	4.345717	0.620484	6.312281	3.131474	0							0.627659	3.061826
0.622149	4.3656	0.622149	6.312422	3.1398	0							0.629324	3.067302
0.623814	4.387192	0.623814	6.312561	3.148125	0							0.630989	3.072778
0.625479	4.408174	0.625479	6.312716	3.156451	0							0.632654	3.078254
0.627144	4.427289	0.627144	6.312859	3.164776	0							0.634318	3.083579
0.628809	4.446999	0.628809	6.312967	3.173101	0							0.635983	3.088903
0.630474	4.46849	0.630474	6.313147	3.181427	0							0.637648	3.094228
0.632138	4.490642	0.632138	6.313218	3.189752	0							0.639313	3.099552
0.633803	4.512525	0.633803	6.313263	3.198077	0							0.640978	3.104877
0.635468	4.535259	0.635468	6.313323	3.206403	0							0.642643	3.110201
0.637133	4.557538	0.637133	6.313447	3.214728	0							0.644308	3.115525
0.638798	4.579989	0.638798	6.313527	3.223053	0							0.645973	3.12085
0.640463	4.603541	0.640463	6.313615	3.231379	0							0.647637	3.126174
0.642128	4.626122	0.642128	6.313655	3.239704	0							0.649302	3.131499
0.643793	4.648906	0.643793	6.313704	3.248029	0							0.650967	3.13667
0.645458	4.671482	0.645458	6.313765	3.256355	0							0.652632	3.141841
0.647122	4.694913	0.647122	6.31389	3.26468	0							0.654297	3.147012
0.648787	4.720013	0.648787	6.313982	3.273005	0							0.655962	3.152183
0.650452	4.74419	0.650452	6.314071	3.281331	0							0.657627	3.157354
0.652117	4.768586	0.652117	6.314099	3.289656	0							0.659292	3.162525
0.653782	4.791851	0.653782	6.314134	3.297981	0							0.660956	3.167696
0.655447	4.815306	0.655447	6.314151	3.306306	0							0.662621	3.172867
0.657112	4.839369	0.657112	6.314091	3.314632	0							0.664286	3.178037
0.658777	4.863652	0.658777	6.314087	3.322957	0							0.665951	3.183208
0.660441	4.888435	0.660441	6.314101	3.331282	0							0.667616	3.186543
0.662106	4.914429	0.662106	6.314157	3.339608	0							0.669281	3.189878
0.663771	4.940204	0.663771	6.314195	3.347933	0							0.670946	3.193213
0.665436	4.964689	0.665436	6.314331	3.356258	0							0.672611	3.196548
0.667101	4.989083	0.667101	6.314461	3.364584	0							0.674275	3.199883
0.668766	5.015	0.668766	6.314551	3.372909	0							0.67594	3.203218
0.670431	5.040765	0.670431	6.314599	3.381234	0							0.677605	3.206553
0.672096	5.066311	0.672096	6.314689	3.38956	0							0.67927	3.209888
0.67376	5.090414	0.67376	6.314771	3.397885	0							0.680935	3.213223
0.675425	5.117767	0.675425	6.314879	3.40621	0							0.6826	3.216557
0.67709	5.144545	0.67709	6.31498	3.414536	0							0.684265	3.219825
0.678755	5.171496	0.678755	6.315082	3.422861	0							0.68593	3.223092
0.68042	5.197074	0.68042	6.315164	3.431186	0							0.687594	3.226359
0.682085	5.221538	0.682085	6.315252	3.439512	0							0.689259	3.229627
0.68375	5.248043	0.68375	6.315314	3.447837	0							0.690924	3.232894
0.685415	5.27561	0.685415	6.31543	3.456162	0							0.692589	3.236161
0.687079	5.302907	0.687079	6.315532	3.464488	0							0.694254	3.239429
0.688744	5.329686	0.688744	6.315633	3.472813	0							0.695919	3.242696
0.690409	5.356432	0.690409	6.315754	3.481138	0							0.697584	3.245963
0.692074	5.384087	0.692074	6.315837	3.489464	0							0.699249	3.249231
0.693739	5.411466	0.693739	6.31592	3.497789	0							0.700913	3.255665
0.695404	5.438455	0.695404	6.316046	3.506114	0							0.702578	3.262098
0.697069	5.467204	0.697069	6.316217	3.51444	0							0.704243	3.268532
0.698734	5.496286	0.698734	6.316341	3.522765	0							0.705908	3.274966
0.700398	5.524386	0.700398	6.316463	3.53109	0							0.707573	3.2814
0.702063	5.55223	0.702063	6.316612	3.539416	0							0.709238	3.287834
0.703728	5.580083	0.703728	6.316734	3.547741	0							0.710903	3.294268
0.705393	5.609279	0.705393	6.316865	3.556066	0							0.712568	3.300702
0.707058	5.638877	0.707058	6.317047	3.564392	0							0.714233	3.307136
0.708723	5.669108	0.708723	6.317211	3.572717	0							0.715897	3.31357
0.710388	5.697654	0.710388	6.317308	3.581042	0							0.717562	3.319726
0.712053	5.725953	0.712053	6.317409	3.589368	0							0.719227	3.325883
0.713717	5.756363	0.713717	6.317447	3.597693	0							0.720892	3.33204
0.715382	5.787095	0.715382	6.317521	3.606018	0							0.722557	3.338197
0.717047	5.816543	0.717047	6.317614	3.614344	0							0.724222	3.344353
0.718712	5.846321	0.718712	6.317696	3.622669	0							0.725887	3.35051
0.720377	5.877471	0.720377	6.317751	3.630994	0							0.727552	3.356667
0.722042	5.907269	0.722042	6.317824	3.63932	0							0.729216	3.362824
0.723707	5.939022	0.723707	6.317966	3.647645	0							0.730881	3.368981
0.725372	5.970961	0.725372	6.318027	3.65597	0							0.732546	3.375137
0.727036	6.001182	0.727036	6.31809	3.664296	0							0.734211	3.378065
0.728701	6.033078	0.728701	6.318153	3.672621	0							0.735876	3.380993
0.730366	6.066928	0.730366	6.318205	3.680946	0							0.737541	3.383921
0.732031	6.099206	0.732031	6.318186	3.689272	0							0.739206	3.386849
0.733696	6.12893	0.733696	6.318161	3.697597	0							0.740871	3.389777
0.735361	6.159551	0.735361	6.318231	3.705922	0							0.742535	3.392705
0.737026	6.192392	0.737026	6.318275	3.714248	0							0.7442	3.395633
0.738691	6.224095	0.738691	6.318265	3.722573	0							0.745865	3.398561
0.740355	6.256248	0.740355	6.318239	3.730898	0							0.74753	3.401489
0.74202	6.28926	0.74202	6.318227	3.739223	0							0.749195	3.404417
0.743685	6.321517	0.743685	6.318256	3.747549	0							0.75086	3.410167
0.74535	6.35523	0.74535	6.318294	3.755874	0							0.752525	3.415917
0.747015	6.387339	0.747015	6.318353	3.764199	0							0.75419	3.421667
0.74868	6.420234	0.74868	6.318399	3.772525	0							0.755854	3.427417
0.750345	6.452518	0.750345	6.318477	3.78085	0							0.757519	3.433167
0.75201	6.48512	0.75201	6.318554	3.789176	0							0.759184	3.438916
0.753675	6.518753	0.753675	6.318651	3.797501	0							0.760849	3.444666
0.755339	6.551958	0.755339	6.318692	3.805826	0							0.762514	3.450416
0.757004	6.585443	0.757004	6.318763	3.814152	0							0.764179	3.456166
0.758669	6.619239	0.758669	6.318871	3.822477	0							0.765844	3.461916
0.760334	6.653874	0.760334	6.318936	3.830802	0							0.767509	3.467399
0.761999	6.687669	0.761999	6.318955	3.839128	0							0.769174	3.472882
0.763664	6.722147	0.763664	6.319024	3.847453	0							0.770838	3.478365
0.765329	6.757018	0.765329	6.31908	3.855778	0							0.772503	3.483849
0.766994	6.791831	0.766994	6.3192	3.864104	0							0.774168	3.489332
0.768658	6.826595	0.768658	6.319305	3.872429	0							0.775833	3.494815
0.770323	6.861945	0.770323	6.319349	3.880754	0							0.777498	3.500299
0.771988	6.896027	0.771988	6.319353	3.88908	0							0.779163	3.505782
0.773653	6.931125	0.773653	6.319423	3.897405	0							0.780828	3.511265
0.775318	6.966553	0.775318	6.319524	3.90573	0							0.782493	3.516748
0.776983	7.001885	0.776983	6.319593	3.914056	0							0.784157	3.51935
0.778648	7.038393	0.778648	6.319645	3.922381	0							0.785822	3.521951
0.780313	7.075531	0.780313	6.31968	3.930706	0							0.787487	3.524553
0.781977	7.11172	0.781977	6.319715	3.939031	0							0.789152	3.527154
0.783642	7.147844	0.783642	6.319736	3.947357	0							0.790817	3.529756
0.785307	7.184542	0.785307	6.319788	3.955682	0							0.792482	3.532357
0.786972	7.21729	0.786972	6.319883	3.964007	0							0.794147	3.534958
0.788637	7.251723	0.788637	6.319995	3.972333	0							0.795812	3.53756
0.790302	7.288593	0.790302	6.320109	3.980658	0							0.797476	3.540161
0.791967	7.325959	0.791967	6.32022	3.988983	0							0.799141	3.542763
0.793632	7.363683	0.793632	6.320286	3.997309	0							0.800806	3.54786
0.795296	7.401355	0.795296	6.320347	4.005634	0							0.802471	3.552957
0.796961	7.43841	0.796961	6.320394	4.013959	0							0.804136	3.558054
0.798626	7.475854	0.798626	6.320469	4.022285	0							0.805801	3.563151
0.800291	7.513356	0.800291	6.320524	4.03061	0							0.807466	3.568248
0.801956	7.550505	0.801956	6.320561	4.038936	0							0.809131	3.573345
0.803621	7.587496	0.803621	6.320602	4.047261	0							0.810795	3.578442
0.805286	7.624577	0.805286	6.320597	4.055586	0							0.81246	3.583539
0.806951	7.661763	0.806951	6.320588	4.063911	0							0.814125	3.588636
0.808616	7.699259	0.808616	6.32058	4.072237	0							0.81579	3.593734
0.81028	7.738184	0.81028	6.32059	4.080562	0							0.817455	3.598581
0.811945	7.77599	0.811945	6.320576	4.088887	0							0.81912	3.603428
0.81361	7.813827	0.81361	6.320577	4.097213	0							0.820785	3.608275
0.815275	7.852466	0.815275	6.320566	4.105538	0							0.82245	3.613122
0.81694	7.890983	0.81694	6.320558	4.113863	0							0.824114	3.617969
0.818605	7.929354	0.818605	6.320551	4.122189	0							0.825779	3.622816
0.82027	7.967346	0.82027	6.320567	4.130514	0							0.827444	3.627663
0.821935	8.006049	0.821935	6.32056	4.138839	0							0.829109	3.63251
0.823599	8.044964	0.823599	6.320549	4.147165	0							0.830774	3.637358
0.825264	8.083746	0.825264	6.320531	4.15549	0							0.832439	3.642205
0.826929	8.123414	0.826929	6.320483	4.163815	0							0.834104	3.64681
0.828594	8.164123	0.828594	6.320467	4.172141	0							0.835769	3.651415
0.830259	8.204196	0.830259	6.320489	4.180466	0							0.837433	3.656019
0.831924	8.242945	0.831924	6.320531	4.188791	0							0.839098	3.660624
0.833589	8.282893	0.833589	6.320578	4.197117	0							0.840763	3.665229
0.835254	8.322111	0.835254	6.320647	4.205442	0							0.842428	3.669834
0.836918	8.362507	0.836918	6.320652	4.213768	0							0.844093	3.674439
0.838583	8.402756	0.838583	6.32067	4.222093	0							0.845758	3.679044
0.840248	8.439741	0.840248	6.320668	4.230418	0							0.847423	3.683649
0.841913	8.47737	0.841913	6.320687	4.238743	0							0.849088	3.688254
0.843578	8.516235	0.843578	6.320714	4.247069	0							0.850752	3.694829
0.845243	8.555401	0.845243	6.320691	4.255394	0							0.852417	3.701405
0.846908	8.595752	0.846908	6.320631	4.263719	0							0.854082	3.707981
0.848573	8.635864	0.848573	6.320578	4.272045	0							0.855747	3.714556
0.850237	8.67577	0.850237	6.320558	4.28037	0							0.857412	3.721132
0.851902	8.715002	0.851902	6.320484	4.288695	0							0.859077	3.727708
0.853567	8.755283	0.853567	6.320351	4.29702	0							0.860742	3.734283
0.855232	8.795815	0.855232	6.320195	4.305346	0							0.862407	3.740859
0.856897	8.835231	0.856897	6.320022	4.313671	0							0.864071	3.747435
0.858562	8.873984	0.858562	6.319878	4.321997	0							0.865736	3.75401
0.860227	8.914022	0.860227	6.319716	4.330322	0							0.867401	3.75804
0.861892	8.954649	0.861892	6.319537	4.338647	0							0.869066	3.76207
0.863556	8.994895	0.863556	6.319364	4.346972	0							0.870731	3.7661
0.865221	9.035223	0.865221	6.319151	4.355298	0							0.872396	3.77013
0.866886	9.075075	0.866886	6.319022	4.363623	0							0.874061	3.77416
0.868551	9.115783	0.868551	6.318889	4.371949	0							0.875726	3.77819
0.870216	9.15608	0.870216	6.318718	4.380274	0							0.877391	3.78222
0.871881	9.196848	0.871881	6.318623	4.388599	0							0.879055	3.78625
0.873546	9.238307	0.873546	6.318515	4.396924	0							0.88072	3.79028
0.875211	9.280064	0.875211	6.318396	4.40525	0							0.882385	3.79431
0.876875	9.322139	0.876875	6.318305	4.413575	0							0.88405	3.798127
0.87854	9.363127	0.87854	6.318212	4.421901	0							0.885715	3.801944
0.880205	9.403782	0.880205	6.318149	4.430226	0							0.88738	3.805762
0.88187	9.44475	0.88187	6.318123	4.438551	0							0.889045	3.809579
0.883535	9.486624	0.883535	6.318115	4.446877	0							0.89071	3.813396
0.8852	9.528584	0.8852	6.318097	4.455202	0							0.892374	3.817214
0.886865	9.570707	0.886865	6.318109	4.463527	0							0.894039	3.821031
0.88853	9.611634	0.88853	6.318062	4.471852	0							0.895704	3.824848
0.890194	9.653242	0.890194	6.318031	4.480178	0							0.897369	3.828666
0.891859	9.694723	0.891859	6.318069	4.488503	0							0.899034	3.832483
0.893524	9.73421	0.893524	6.318056	4.496829	0							0.900699	3.836097
0.895189	9.773757	0.895189	6.318034	4.505154	0							0.902364	3.83971
0.896854	9.814657	0.896854	6.318021	4.513479	0							0.904029	3.843323
0.898519	9.857049	0.898519	6.317979	4.521804	0							0.905693	3.846937
0.900184	9.900594	0.900184	6.317982	4.53013	0							0.907358	3.850551
0.901849	9.943407	0.901849	6.318013	4.538455	0							0.909023	3.854164
0.903513	9.984829	0.903513	6.317955	4.546781	0							0.910688	3.857778
0.905178	10.026729	0.905178	6.317883	4.555106	0							0.912353	3.861391
0.906843	10.069387	0.906843	6.317847	4.563431	0							0.914018	3.865005
0.908508	10.111927	0.908508	6.317856	4.571756	0							0.915683	3.868618
0.910173	10.153189	0.910173	6.31789	4.580082	0							0.917348	3.875484
0.911838	10.195206	0.911838	6.317892	4.588407	0							0.919012	3.882351
0.913503	10.238073	0.913503	6.31787	4.596733	0							0.920677	3.889217
0.915168	10.280904	0.915168	6.317865	4.605058	0							0.922342	3.896084
0.916833	10.322639	0.916833	6.317837	4.613383	0							0.924007	3.90295
0.918497	10.36407	0.918497	6.317825	4.621708	0							0.925672	3.909817
0.920162	10.406445	0.920162	6.317792	4.630034	0							0.927337	3.916683
0.921827	10.449233	0.921827	6.317754	4.638359	0							0.929002	3.923549
0.923492	10.491439	0.923492	6.317684	4.646685	0							0.930667	3.930416
0.925157	10.533608	0.925157	6.317612	4.65501	0							0.932332	3.937282
0.926822	10.576127	0.926822	6.317569	4.663335	0							0.933996	3.940324
0.928487	10.617972	0.928487	6.317521	4.67166	0							0.935661	3.943365
0.930152	10.65977	0.930152	6.317517	4.679986	0							0.937326	3.946407
0.931816	10.70118	0.931816	6.317491	4.688311	0							0.938991	3.949449
0.933481	10.743457	0.933481	6.317432	4.696636	0							0.940656	3.95249
0.935146	10.785994	0.935146	6.317436	4.704962	0							0.942321	3.955532
0.936811	10.828559	0.936811	6.317404	4.713287	0							0.943986	3.958574
0.938476	10.87203	0.938476	6.317359	4.721612	0							0.945651	3.961615
0.940141	10.914381	0.940141	6.317347	4.729938	0							0.947315	3.964657
0.941806	10.956676	0.941806	6.317374	4.738263	0							0.94898	3.967699
0.943471	10.999294	0.943471	6.317424	4.746588	0							0.950645	3.973464
0.945135	11.042332	0.945135	6.317533	4.754914	0							0.95231	3.979229
0.9468	11.080791	0.9468	6.317566	4.763239	0							0.953975	3.984994
0.948465	11.120002	0.948465	6.317517	4.771564	0							0.95564	3.990759
0.95013	11.162703	0.95013	6.317474	4.77989	0							0.957305	3.996524
0.951795	11.205463	0.951795	6.317478	4.788215	0							0.95897	4.002289
0.95346	11.246769	0.95346	6.317462	4.79654	0							0.960634	4.008055
0.955125	11.2879	0.955125	6.317471	4.804866	0							0.962299	4.01382
0.95679	11.329217	0.95679	6.317538	4.813191	0							0.963964	4.019585
0.958454	11.370902	0.958454	6.317558	4.821517	0							0.965629	4.02535
0.960119	11.413123	0.960119	6.317595	4.829842	0							0.967294	4.030461
0.961784	11.455137	0.961784	6.317688	4.838167	0							0.968959	4.035573
0.963449	11.496283	0.963449	6.317768	4.846492	0							0.970624	4.040684
0.965114	11.538362	0.965114	6.317817	4.854818	0							0.972289	4.045795
0.966779	11.580207	0.966779	6.317875	4.863143	0							0.973953	4.050907
0.968444	11.622323	0.968444	6.317895	4.871469	0							0.975618	4.056018
0.970109	11.665375	0.970109	6.317894	4.879794	0							0.977283	4.061129
0.971774	11.707483	0.971774	6.317903	4.888119	0							0.978948	4.066241
0.973438	11.749829	0.973438	6.317889	4.896444	0							0.980613	4.071352
0.975103	11.791509	0.975103	6.317839	4.904769	0							0.982278	4.076463
0.976768	11.832523	0.976768	6.317767	4.913095	0							0.983943	4.080987
0.978433	11.874053	0.978433	6.317683	4.92142	0							0.985608	4.085511
0.980098	11.914887	0.980098	6.317625	4.929746	0							0.987272	4.090035
0.981763	11.955855	0.981763	6.317544	4.938071	0							0.988937	4.094559
0.983428	11.997334	0.983428	6.317519	4.946396	0							0.990602	4.099082
0.985093	12.038232	0.985093	6.317509	4.954721	0							0.992267	4.103606
0.986757	12.079225	0.986757	6.31742	4.963047	0							0.993932	4.10813
0.988422	12.121084	0.988422	6.317349	4.971372	0							0.995597	4.112654
0.990087	12.163331	0.990087	6.317285	4.979698	0							0.997262	4.117178
0.991752	12.204213	0.991752	6.317255	4.988023	0							0.998927	4.121702
0.993417	12.245145	0.993417	6.317209	4.996348	0							1.000591	4.1257
0.995082	12.287144	0.995082	6.317189	5.004673	0							1.002256	4.129698
0.996747	12.329096	0.996747	6.317188	5.012999	0							1.003921	4.133696
0.998412	12.370955	0.998412	6.317196	5.021324	0							1.005586	4.137693
1.000076	12.409499	1.000076	6.317137	5.02965	0							1.007251	4.141691
1.001741	12.448557	1.001741	6.317056	5.037975	0							1.008916	4.145689
1.003406	12.489531	1.003406	6.316984	5.0463	0							1.010581	4.149687
1.005071	12.531406	1.005071	6.31692	5.054626	0							1.012246	4.153685
1.006736	12.572272	1.006736	6.316878	5.062951	0							1.01391	4.157683
1.008401	12.612498	1.008401	6.316899	5.071276	0							1.015575	4.161681
1.010066	12.652654	1.010066	6.31698	5.079602	0							1.01724	4.168767
1.011731	12.692756	1.011731	6.317045	5.087927	0							1.018905	4.175853
1.013395	12.733548	1.013395	6.317089	5.096252	0							1.02057	4.182939
1.01506	12.774963	1.01506	6.31711	5.104578	0							1.022235	4.190025
1.016725	12.816297	1.016725	6.317106	5.112903	0							1.0239	4.197111
1.01839	12.85738	1.01839	6.317069	5.121228	0							1.025565	4.204197
1.020055	12.897593	1.020055	6.317013	5.129553	0							1.027229	4.211283
1.02172	12.937629	1.02172	6.316974	5.137879	0							1.028894	4.218369
1.023385	12.977965	1.023385	6.316952	5.146204	0							1.030559	4.225455
1.02505	13.017759	1.02505	6.316956	5.15453	0							1.032224	4.232541
1.026714	13.05819	1.026714	6.316971	5.162855	0							1.033889	4.235228
