TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
220.4000	-44.6983	405.638	2.25237
220.3000	-44.7903	406.867	2.26245
220.2000	-44.9258	407.838	2.2704
220.1000	-45.1825	408.838	2.27857
220.0000	-45.4918	409.849	2.28682
219.9000	-45.7231	410.861	2.29506
219.8000	-45.679	411.884	2.30336
219.7000	-45.9969	412.917	2.31173
219.6000	-46.1778	414.24	2.32242
219.5000	-46.4613	415.304	2.33101
219.4000	-46.6553	416.122	2.33759
219.3000	-46.7571	417.216	2.34638
219.2000	-47.0033	418.268	2.35481
219.1000	-47.0476	419.382	2.36372
219.0000	-47.2581	420.488	2.37254
218.9000	-47.4692	421.602	2.38142
218.8000	-47.6405	422.737	2.39043
218.7000	-47.6329	423.869	2.39941
218.6000	-47.8173	425.017	2.40848
218.5000	-47.9381	426.17	2.41759
218.4000	-48.0494	427.365	2.42699
218.3000	-48.3295	428.548	2.43628
218.2000	-48.5666	429.757	2.44575
218.1000	-48.6638	430.985	2.45536
218.0000	-48.6182	432.854	2.46992
217.9000	-48.3994	434.133	2.47986
217.8000	-48.3608	435.753	2.49241
217.7000	-48.4039	437.76	2.5079
217.6000	-48.4487	439.482	2.52115
217.5000	-48.5867	440.882	2.53189
217.4000	-48.5292	442.673	2.54558
217.3000	-48.8299	444.486	2.5594
217.2000	-49.0534	445.951	2.57053
217.1000	-48.9891	447.433	2.58176
217.0000	-49.1676	448.934	2.59309
216.9000	-49.352	450.44	2.60444
216.8000	-49.1473	451.586	2.61305
216.7000	-49.0924	453.135	2.62466
216.6000	-48.825	454.686	2.63625
216.5000	-48.8751	456.267	2.64803
216.4000	-48.6995	457.873	2.65997
216.3000	-48.8458	459.514	2.67212
216.2000	-48.624	461.193	2.68452
216.1000	-48.5472	462.45	2.69378
216.0000	-48.4008	464.161	2.70635
215.9000	-48.471	465.899	2.71907
215.8000	-48.4974	467.682	2.73209
215.7000	-48.6802	469.504	2.74534
215.6000	-48.4451	471.351	2.75874
215.5000	-48.3665	473.229	2.77231
215.4000	-48.4921	474.659	2.78262
215.3000	-48.0864	476.574	2.79637
215.2000	-48.0648	478.535	2.81042
215.1000	-47.9643	480.538	2.8247
215.0000	-47.8812	482.56	2.83908
214.9000	-47.7989	484.607	2.85358
214.8000	-47.9547	486.694	2.86831
214.7000	-48.1587	488.83	2.88334
214.6000	-48.0974	491.001	2.89855
214.5000	-48.3966	493.199	2.91389
214.4000	-48.3286	496.029	2.93356
214.3000	-48.2788	498.318	2.9494
214.2000	-48.493	500.673	2.96564
214.1000	-48.4525	503.059	2.98201
214.0000	-48.1906	505.475	2.99854
213.9000	-48.0067	507.928	3.01524
213.8000	-48.1902	510.431	3.03221
213.7000	-48.2776	512.988	3.04948
213.6000	-48.2995	515.598	3.06703
213.5000	-48.1187	518.266	3.0849
213.4000	-47.3587	520.972	3.10294
213.3000	-47.2533	523.023	3.11655
213.2000	-47.0158	525.824	3.13508
213.1000	-46.0006	528.685	3.15392
213.0000	-45.2197	531.589	3.17296
212.9000	-45.2585	534.577	3.19244
212.8000	-44.9378	538.362	3.217
212.7000	-45.104	541.448	3.23692
212.6000	-45.6194	543.798	3.25202
212.5000	-45.5773	546.995	3.27247
212.4000	-45.3355	550.262	3.29327
212.3000	-45.8479	553.558	3.31415
212.2000	-46.8946	556.925	3.33536
212.1000	-46.6898	560.354	3.35686
212.0000	-45.78	562.944	3.37303
211.9000	-45.8284	566.465	3.39489
211.8000	-45.1928	570.939	3.42252
211.7000	-44.3152	574.631	3.44518
211.6000	-44.1784	578.385	3.4681
211.5000	-44.098	582.211	3.49131
211.4000	-43.3418	586.133	3.51499
211.3000	-42.9406	590.121	3.53892
211.2000	-42.8063	595.231	3.56939
211.1000	-42.4752	599.414	3.59416
211.0000	-42.3584	603.688	3.61932
210.9000	-42.3115	606.952	3.63843
210.8000	-42.8901	611.349	3.66404
210.7000	-42.3295	615.855	3.69012
210.6000	-42.3125	620.448	3.71655
210.5000	-41.0993	625.125	3.74328
210.4000	-40.1818	629.94	3.77062
